gene_symbol,entrez_id
TNNI3K,51086
TNNT1,7138
TNNT2,7139
TNNT3,7140
TNP1,7141
TNP2,7142
TNPO1,3842
TNPO2,30000
TNPO3,23534
TNR,7143
TNRC18B,84629
TNRC6A,27327
TNRC6B,23112
TNRC6C,57690
TNS1,7145
TNS3,64759
TNS4,84951
TNXB,7148
TOB1,10140
TOB2,10766
TOB2P1,222699
TOE1,114034
TOLLIP,54472
TOM1,10043
TOM1L1,10040
TOM1L2,146691
TOMM20,9804
TOMM20L,387990
TOMM22,56993
TOMM34,10953
TOMM40,10452
TOMM40L,84134
TOMM5,401505
TOMM6,100188893
TOMM7,54543
TOMM70A,9868
TOP1,7150
TOP1MT,116447
TOP1P1,7151
TOP1P2,7152
TOP2A,7153
TOP2B,7155
TOP3A,7156
TOP3B,8940
TOPBP1,11073
TOPORS,10210
TOR1A,1861
TOR1AIP1,26092
TOR1AIP2,163590
TOR1B,27348
TOR2A,27433
TOR3A,64222
TOX,9760
TOX3,27324
TOX4,9878
TP53,7157
TP53AIP1,63970
TP53BP1,7158
TP53BP2,7159
TP53I11,9537
TP53I13,90313
TP53I3,9540
TP53INP1,94241
TP53INP2,58476
TP53RK,112858
TP53TG1,11257
TP53TG3,24150
TP53TG3B,729355
TP53TG5,27296
TP63,8626
TP73,7161
TP73-AS1,57212
TPBG,7162
TPCN1,53373
TPCN2,219931
TPD52,7163
TPD52L1,7164
TPD52L2,7165
TPD52L3,89882
TPH1,7166
TPH2,121278
TPI1,7167
TPI1P2,286016
TPK1,27010
TPM1,7168
TPM2,7169
TPM3,7170
TPM4,7171
TPMT,7172
TPO,7173
TPP1,1200
TPP2,7174
TPPP,11076
TPPP2,122664
TPPP3,51673
TPR,7175
TPRG1,285386
TPRG1L,127262
TPRKB,51002
TPRX1,284355
TPRXL,348825
TPSAB1,7177
TPSD1,23430
TPSG1,25823
TPST1,8460
TPST2,8459
TPT1,7178
TPTE,7179
TPTE2,93492
TPTE2P1,646405
TPTE2P2,644623
TPTE2P3,220115
TPTE2P6,374491
TPX2,22974
TRA2A,29896
TRA2B,6434
TRABD,80305
TRADD,8717
TRAF1,7185
TRAF2,7186
TRAF3,7187
TRAF3IP1,26146
TRAF3IP2,10758
TRAF3IP2-AS1,643749
TRAF3IP3,80342
TRAF4,9618
TRAF5,7188
TRAF6,7189
TRAF7,84231
TRAFD1,10906
TRAIP,10293
TRAK1,22906
TRAK2,66008
TRAM1,23471
TRAM1L1,133022
TRAM2,9697
TRAP1,10131
TRAPPC1,58485
TRAPPC10,7109
TRAPPC2,6399
TRAPPC2L,51693
TRAPPC2P1,10597
TRAPPC3,27095
TRAPPC4,51399
TRAPPC5,126003
TRAPPC6A,79090
TRAPPC6B,122553
TRAPPC9,83696
TRAT1,50852
TRBV16,28571
TRDMT1,1787
TRDN,10345
TREH,11181
TREM1,54210
TREM2,54209
TREML1,340205
TREML2,79865
TREML3,340206
TREML4,285852
TRERF1,55809
TREX1,11277
TREX2,11219
TRGV5,6978
TRH,7200
TRHDE,29953
TRHR,7201
TRIAP1,51499
TRIB1,10221
TRIB2,28951
TRIB3,57761
TRIL,9865
TRIM10,10107
TRIM11,81559
TRIM13,10206
TRIM14,9830
TRIM15,89870
TRIM16,10626
TRIM16L,147166
TRIM17,51127
TRIM2,23321
TRIM21,6737
TRIM22,10346
TRIM23,373
TRIM24,8805
TRIM25,7706
TRIM26,7726
TRIM27,5987
TRIM28,10155
TRIM29,23650
TRIM3,10612
TRIM31,11074
TRIM32,22954
TRIM33,51592
TRIM34,53840
TRIM35,23087
TRIM36,55521
TRIM37,4591
TRIM38,10475
TRIM39,56658
TRIM4,89122
TRIM40,135644
TRIM41,90933
TRIM42,287015
TRIM43,129868
TRIM43B,653192
TRIM44,54765
TRIM45,80263
TRIM46,80128
TRIM47,91107
TRIM48,79097
TRIM49,57093
TRIM49DP,399939
TRIM5,85363
TRIM50,135892
TRIM51GP,120824
TRIM52,84851
TRIM54,57159
TRIM55,84675
TRIM56,81844
TRIM58,25893
TRIM59,286827
TRIM6,117854
TRIM60,166655
TRIM61,391712
TRIM62,55223
TRIM63,84676
TRIM64B,642446
TRIM64EP,440061
TRIM65,201292
TRIM66,9866
TRIM67,440730
TRIM68,55128
TRIM69,140691
TRIM7,81786
TRIM71,131405
TRIM72,493829
TRIM74,378108
TRIM75,391714
TRIM77P,390231
TRIM8,81603
TRIM9,114088
TRIML1,339976
TRIML2,205860
TRIO,7204
TRIOBP,11078
TRIP10,9322
TRIP11,9321
TRIP12,9320
TRIP13,9319
TRIP4,9325
TRIP6,7205
TRIT1,54802
TRMT1,55621
TRMT11,60487
TRMT112,51504
TRMT112P6,391358
TRMT12,55039
TRMT2A,27037
TRMT2B,79979
TRMT5,57570
TRMT6,51605
TRMT61A,115708
TRMT61B,55006
TRMU,55687
TRNAU1AP,54952
TRNP1,388610
TRNT1,51095
TRO,7216
TROAP,10024
TROVE2,6738
TRPA1,8989
TRPC1,7220
TRPC2,7221
TRPC3,7222
TRPC4,7223
TRPC4AP,26133
TRPC5,7224
TRPC5OS,100329135
TRPC6,7225
TRPC7,57113
TRPM1,4308
TRPM2,7226
TRPM3,80036
TRPM4,54795
TRPM5,29850
TRPM6,140803
TRPM7,54822
TRPM8,79054
TRPS1,7227
TRPT1,83707
TRPV1,7442
TRPV2,51393
TRPV3,162514
TRPV4,59341
TRPV5,56302
TRPV6,55503
TRRAP,8295
TRUB1,142940
TRUB2,26995
TSC1,7248
TSC2,7249
TSC22D1,8848
TSC22D2,9819
TSC22D3,1831
TSC22D4,81628
TSEN15,116461
TSEN2,80746
TSEN34,79042
TSEN54,283989
TSFM,10102
TSG101,7251
TSGA10,80705
TSGA10IP,254187
TSGA13,114960
TSGA14,95681
TSHB,7252
TSHR,7253
TSHZ1,10194
TSHZ2,128553
TSHZ3,57616
TSIX,9383
TSKS,60385
TSKU,25987
TSLP,85480
TSN,7247
TSNARE1,203062
TSNAX,7257
TSNAXIP1,55815
TSP50,29122
TSPAN1,10103
TSPAN10,83882
TSPAN11,441631
TSPAN12,23554
TSPAN13,27075
TSPAN14,81619
TSPAN15,23555
TSPAN16,26526
TSPAN17,26262
TSPAN18,90139
TSPAN19,144448
TSPAN2,10100
TSPAN3,10099
TSPAN31,6302
TSPAN32,10077
TSPAN33,340348
TSPAN4,7106
TSPAN5,10098
TSPAN6,7105
TSPAN7,7102
TSPAN8,7103
TSPAN9,10867
TSPO,706
TSPY1,7258
TSPY26P,128854
TSPYL1,7259
TSPYL2,64061
TSPYL5,23270
TSPYL6,388951
TSR1,55720
TSR2,90121
TSSC1,7260
TSSC4,10078
TSSK1B,83942
TSSK2,23617
TSSK3,81629
TSSK4,283629
TSSK6,83983
TST,7263
TSTA3,7264
TTBK1,84630
TTBK2,146057
TTC1,7265
TTC12,54970
TTC13,79573
TTC14,151613
TTC15,51112
TTC16,158248
TTC17,55761
TTC18,118491
TTC19,54902
TTC21A,199223
TTC21B,79809
TTC22,55001
TTC23,64927
TTC23L,153657
TTC24,164118
TTC25,83538
TTC26,79989
TTC27,55622
TTC28,23331
TTC29,83894
TTC3,7267
TTC30A,92104
TTC30B,150737
TTC31,64427
TTC32,130502
TTC33,23548
TTC35,9694
TTC36,143941
TTC37,9652
TTC38,55020
TTC39A,22996
TTC39B,158219
TTC39C,125488
TTC4,7268
TTC5,91875
TTC7A,57217
TTC7B,145567
TTC8,123016
TTC9,23508
TTC9B,148014
TTC9C,283237
TTF1,7270
TTF2,8458
TTK,7272
TTL,150465
TTLL1,25809
TTLL10,254173
TTLL11,158135
TTLL12,23170
TTLL13,440307
TTLL2,83887
TTLL3,26140
TTLL4,9654
TTLL5,23093
TTLL6,284076
TTLL7,79739
TTLL8,164714
TTLL9,164395
TTN,7273
TTPA,7274
TTPAL,79183
TTR,7276
TTRAP,51567
TTTY1,50858
TTTY10,246119
TTTY11,83866
TTTY12,83867
TTTY13,83868
TTTY14,55410
TTTY15,64595
TTTY2,60439
TTTY20,252951
TTTY21,252953
TTTY22,252954
TTTY23,252955
TTTY3B,474148
TTTY4B,474149
TTTY5,83863
TTTY6B,441543
TTTY7,246122
TTTY8,84673
TTTY9B,425057
TTYH1,57348
TTYH2,94015
TTYH3,80727
TUB,7275
TUBA1A,7846
TUBA1B,10376
TUBA1C,84790
TUBA3C,7278
TUBA3D,113457
TUBA3E,112714
TUBA4A,7277
TUBA4B,80086
TUBA8,51807
TUBAL3,79861
TUBAP2,399942
TUBB,203068
TUBB1,81027
TUBB2A,7280
TUBB2B,347733
TUBB2C,10383
TUBB4,10382
TUBB7P,56604
TUBB8,347688
TUBD1,51174
TUBE1,51175
TUBG1,7283
TUBG2,27175
TUBGCP2,10844
TUBGCP3,10426
TUBGCP4,27229
TUBGCP5,114791
TUBGCP6,85378
TUFM,7284
TUFT1,7286
TUG1,55000
TULP1,7287
TULP2,7288
TULP3,7289
TULP4,56995
TUSC1,286319
TUSC2,11334
TUSC3,7991
TUSC4,10641
TUSC5,286753
TUT1,64852
TWF1,5756
TWF2,11344
TWIST1,7291
TWIST2,117581
TWISTNB,221830
TWSG1,57045
TXK,7294
TXLNA,200081
TXLNB,167838
TXN,7295
TXN2,25828
TXNDC11,51061
TXNDC12,51060
TXNDC15,79770
TXNDC16,57544
TXNDC17,84817
TXNDC2,84203
TXNDC3,51314
TXNDC5,81567
TXNDC6,347736
TXNDC8,255220
TXNDC9,10190
TXNIP,10628
TXNL1,9352
TXNL4A,10907
TXNL4B,54957
TXNRD1,7296
TXNRD2,10587
TXNRD3,114112
TXNRD3IT1,645840
TYK2,7297
TYMP,1890
TYMS,7298
TYR,7299
TYRO3,7301
TYROBP,7305
TYRP1,7306
TYSND1,219743
TYW1,55253
TYW1B,441250
TYW3,127253
U2AF1,7307
U2AF1L4,199746
U2AF2,11338
U47924.1,10162
UACA,55075
UAP1,6675
UAP1L1,91373
UBA1,7317
UBA2,10054
UBA3,9039
UBA5,79876
UBA6,55236
UBA7,7318
UBAC1,10422
UBAC2,337867
UBAC2-AS1,100289373
UBAP1,51271
UBAP1L,390595
UBAP2,55833
UBAP2L,9898
UBASH3A,53347
UBASH3B,84959
UBC,7316
UBD,10537
UBE2A,7319
UBE2B,7320
UBE2C,11065
UBE2CBP,90025
UBE2CP4,283711
UBE2D1,7321
UBE2D2,7322
UBE2D3,7323
UBE2D4,51619
UBE2E1,7324
UBE2E2,7325
UBE2E3,10477
UBE2F,140739
UBE2G2,7327
UBE2H,7328
UBE2I,7329
UBE2J1,51465
UBE2J2,118424
UBE2K,3093
UBE2L3,7332
UBE2L6,9246
UBE2MP1,9040
UBE2N,7334
UBE2NL,389898
UBE2O,63893
UBE2Q1,55585
UBE2Q2,92912
UBE2Q2P1,388165
UBE2QL1,134111
UBE2R2,54926
UBE2S,27338
UBE2T,29089
UBE2U,148581
UBE2V2,7336
UBE2W,55284
UBE2Z,65264
UBE3A,7337
UBE3B,89910
UBE3C,9690
UBE4A,9354
UBE4B,10277
UBFD1,56061
UBIAD1,29914
UBL3,5412
UBL4A,8266
UBL4B,164153
UBL5,59286
UBL7,84993
UBLCP1,134510
UBN1,29855
UBN2,254048
UBOX5,22888
UBP1,7342
UBQLN1,29979
UBQLN2,29978
UBQLN3,50613
UBQLN4,56893
UBQLNL,143630
UBR1,197131
UBR2,23304
UBR3,130507
UBR4,23352
UBR5,51366
UBR7,55148
UBTD1,80019
UBTD2,92181
UBTF,7343
UBTFL1,642623
UBXN1,51035
UBXN10,127733
UBXN11,91544
UBXN2A,165324
UBXN2B,137886
UBXN4,23190
UBXN6,80700
UBXN7,26043
UBXN8,7993
UCA1,652995
UCHL1,7345
UCHL3,7347
UCHL5,51377
UCK1,83549
UCK2,7371
UCKL1,54963
UCMA,221044
UCN,7349
UCN2,90226
UCN3,114131
UCP1,7350
UCP2,7351
UCP3,7352
UCRC,29796
UEVLD,55293
UFC1,51506
UFD1L,7353
UFM1,51569
UFSP1,402682
UFSP2,55325
UG0898H09,643763
UGCG,7357
UGCGL1,56886
UGCGL2,55757
UGDH,7358
UGP2,7360
UGT1A8,54576
UGT1A9,54600
UGT2A1,10941
UGT2A3,79799
UGT2B10,7365
UGT2B11,10720
UGT2B17,7367
UGT2B28,54490
UGT2B4,7363
UGT2B7,7364
UGT3A1,133688
UGT3A2,167127
UGT8,7368
UHMK1,127933
UHRF1,29128
UHRF1BP1,54887
UHRF1BP1L,23074
UHRF2,115426
UIMC1,51720
ULBP1,80329
ULBP2,80328
ULBP3,79465
ULK1,8408
ULK2,9706
ULK3,25989
ULK4,54986
UMOD,7369
UMODL1,89766
UMPS,7372
UNC119,9094
UNC119B,84747
UNC13A,23025
UNC13B,10497
UNC13C,440279
UNC13D,201294
UNC45A,55898
UNC45B,146862
UNC50,25972
UNC5A,90249
UNC5B,219699
UNC5C,8633
UNC5CL,222643
UNC5D,137970
UNC84A,23353
UNC84B,25777
UNC93A,54346
UNC93B3,81622
UNC93B5,729196
UNCX,340260
UNG,7374
UNK,85451
UNQ6494,100129066
UNQ9391,203074
UPB1,51733
UPF1,5976
UPF2,26019
UPF3A,65110
UPF3B,65109
UPK1A,11045
UPK1B,7348
UPK2,7379
UPK3A,7380
UPK3B,80761
UPP1,7378
UPP2,151531
UPRT,139596
UQCC,55245
UQCR11,10975
UQCRB,7381
UQCRBP1,442454
UQCRC1,7384
UQCRC2,7385
UQCRFS1,7386
UQCRH,7388
UQCRHL,440567
UQCRHP2,729769
UQCRQ,27089
URB1,9875
URB2,9816
URG4,55665
URI1,8725
URM1,81605
UROC1,131669
UROD,7389
UROS,7390
USE1,55850
USF1,7391
USF2,7392
USH1C,10083
USH1G,124590
USH2A,7399
USHBP1,83878
USMG5,84833
USO1,8615
USP1,7398
USP10,9100
USP11,8237
USP12,219333
USP13,8975
USP14,9097
USP15,9958
USP16,10600
USP17L1P,401447
USP17L7,392197
USP17L8,392188
USP18,11274
USP19,10869
USP2,9099
USP20,10868
USP21,27005
USP22,23326
USP24,23358
USP25,29761
USP26,83844
USP27X,389856
USP28,57646
USP29,57663
USP3,9960
USP30,84749
USP30-AS1,100131733
USP31,57478
USP32,84669
USP33,23032
USP34,9736
USP35,57558
USP36,57602
USP37,57695
USP38,84640
USP39,10713
USP4,7375
USP40,55230
USP41,373856
USP42,84132
USP43,124739
USP44,84101
USP45,85015
USP46,64854
USP46-AS1,643783
USP47,55031
USP48,84196
USP49,25862
USP5,8078
USP50,373509
USP51,158880
USP53,54532
USP54,159195
USP6,9098
USP6NL,9712
USP7,7874
USP8,9101
USP9X,8239
USP9Y,8287
USPL1,10208
UST,10090
UTF1,8433
UTP11L,51118
UTP14A,10813
UTP14C,9724
UTP15,84135
UTP18,51096
UTP20,27340
UTP23,84294
UTP3,57050
UTP6,55813
UTRN,7402
UTS2,10911
UTS2D,257313
UTS2R,2837
UTY,7404
UVRAG,7405
UXS1,80146
UXT,8409
VAC14,55697
VAMP1,6843
VAMP2,6844
VAMP3,9341
VAMP4,8674
VAMP5,10791
VAMP8,8673
VANGL1,81839
VANGL2,57216
VAPA,9218
VAPB,9217
VARS,7407
VARS2,57176
VASH1,22846
VASH2,79805
VASN,114990
VASP,7408
VAT1,10493
VAT1L,57687
VAV1,7409
VAV2,7410
VAV3,10451
VAX1,11023
VAX2,25806
VBP1,7411
VCAM1,7412
VCAN,1462
VCL,7414
VCP,7415
VCPIP1,80124
VCX,26609
VCX2,51480
VCX3A,51481
VCY1B,9084
VDAC1,7416
VDAC1P1,642585
VDAC2,7417
VDAC3,7419
VDR,7421
VEGFA,7422
VEGFB,7423
VEGFC,7424
VENTX,27287
VENTXP1,139538
VEPH1,79674
VEZF1,7716
VEZT,55591
VGF,7425
VGLL1,51442
VGLL2,245806
VGLL3,389136
VGLL4,9686
VHL,7428
VHLL,391104
VIL1,7429
VIL2,7430
VILL,50853
VIM,7431
VIP,7432
VIPR1,7433
VIPR2,7434
VIT,5212
VKORC1,79001
VKORC1L1,154807
VLDLR,7436
VMA21,203547
VMAC,400673
VMO1,284013
VN1R1,57191
VN1R10P,387316
VN1R2,317701
VN1R4,317703
VN1R5,317705
VN1R64P,730196
VNN1,8876
VNN2,8875
VNN3,55350
VOPP1,81552
VPRBP,9730
VPREB1,7441
VPREB3,29802
VPS11,55823
VPS13A,23230
VPS13B,157680
VPS13C,54832
VPS13D,55187
VPS16A,64601
VPS18,57617
VPS24,51652
VPS25,84313
VPS26A,9559
VPS26B,112936
VPS28,51160
VPS29,51699
VPS33A,65082
VPS33B,26276
VPS35,55737
VPS36,51028
VPS37A,137492
VPS37B,79720
VPS37C,55048
VPS37D,155382
VPS39,23339
VPS41,27072
VPS45,11311
VPS4A,27183
VPS4B,9525
VPS52,6293
VPS53,55275
VPS54,51542
VPS72,6944
VPS8,23355
VRK1,7443
VRK2,7444
VRK3,51231
VSIG1,340547
VSIG2,23584
VSIG4,11326
VSIG8,391123
VSNL1,7447
VSTM1,284415
VSTM2A,222008
VSTM2B,342865
VSTM2L,128434
VSTM5,387804
VSX1,30813
VSX2,338917
VTA1,51534
VTCN1,79679
VTI1A,143187
VTI1B,10490
VTN,645832
VWA1,64856
VWA2,340706
VWA3A,146177
VWA3B,200403
VWA5A,4013
VWA5B1,127731
VWA5B2,90113
VWC2,375567
VWC2L,402117
VWCE,220001
VWDE,221806
VWF,7450
WAC,51322
WAPAL,23063
WARS,7453
WARS2,10352
WAS,7454
WASF1,8936
WASF2,10163
WASF3,10810
WASH2P,375260
WASH3P,374666
WASH5P,653635
WASIR2,100132169
WASL,8976
WBP1,23559
WBP11,51729
WBP11P1,441818
WBP2,23558
WBP2NL,164684
WBP4,11193
WBP5,51186
WBSCR16,81554
WBSCR17,64409
WBSCR22,114049
WBSCR27,155368
WBSCR28,135886
WDFY1,57590
WDFY2,115825
WDFY3,23001
WDFY3-AS2,404201
WDFY4,57705
WDHD1,11169
WDR1,9948
WDR12,55759
WDR13,64743
WDR16,146845
WDR17,116966
WDR18,57418
WDR19,57728
WDR20,91833
WDR23,80344
WDR24,84219
WDR25,79446
WDR26,80232
WDR27,253769
WDR3,10885
WDR31,114987
WDR32,79269
WDR33,55339
WDR34,89891
WDR35,57539
WDR36,134430
WDR37,22884
WDR38,401551
WDR4,10785
WDR40A,25853
WDR40B,139170
WDR41,55255
WDR42A,50717
WDR42B,139425
WDR43,23160
WDR44,54521
WDR45,11152
WDR45L,56270
WDR46,9277
WDR47,22911
WDR48,57599
WDR49,151790
WDR5,11091
WDR51A,25886
WDR51B,282809
WDR52,55779
WDR53,348793
WDR54,84058
WDR55,54853
WDR59,79726
WDR5B,54554
WDR6,11180
WDR60,55112
WDR61,80349
WDR62,284403
WDR63,126820
WDR64,128025
WDR65,149465
WDR66,144406
WDR67,93594
WDR69,164781
WDR7,23335
WDR70,55100
WDR72,256764
WDR73,84942
WDR74,54663
WDR75,84128
WDR76,79968
WDR77,79084
WDR78,79819
WDR8,49856
WDR81,124997
WDR82,80335
WDR83OS,51398
WDR85,92715
WDR86,349136
WDR87,83889
WDR88,126248
WDR89,112840
WDR90,197335
WDR91,29062
WDR92,116143
WDR93,56964
WDSUB1,151525
WDTC1,23038
WDYHV1,55093
WEE1,7465
WEE2,494551
WFDC1,58189
WFDC10A,140832
WFDC10B,280664
WFDC11,259239
WFDC12,128488
WFDC13,164237
WFDC2,10406
WFDC3,140686
WFDC5,149708
WFDC6,140870
WFDC8,90199
WFDC9,259240
WFIKKN1,117166
WFIKKN2,124857
WFS1,7466
WHAMM,123720
WHAMML1,339005
WHSC1,7468
WHSC1L1,54904
WHSC2,7469
WIBG,84305
WIF1,11197
WIPF1,7456
WIPF2,147179
WIPF3,644150
WIPI1,55062
WIPI2,26100
WISP1,8840
WISP2,8839
WISP3,8838
WIZ,58525
WNK1,65125
WNK2,65268
WNK3,65267
WNK4,65266
WNT1,7471
WNT10A,80326
WNT10B,7480
WNT11,7481
WNT16,51384
WNT2,7472
WNT2B,7482
WNT3,7473
WNT3A,89780
WNT4,54361
WNT5A,7474
WNT5B,81029
WNT6,7475
WNT7A,7476
WNT7B,7477
WNT8A,7478
WNT8B,7479
WNT9A,7483
WNT9B,7484
WRAP53,55135
WRB,7485
WRN,7486
WRNIP1,56897
WSB1,26118
WSB2,55884
WSCD1,23302
WSCD2,9671
WT1,7490
WT1-AS,51352
WTAP,9589
WTH3DI,150786
WTIP,126374
WWC1,23286
WWC2,80014
WWC3,55841
WWOX,51741
WWP1,11059
WWP2,11060
WWTR1,25937
WWTR1-AS1,100128025
XAB2,56949
XAF1,54739
XAGE1B,653219
XAGE1D,9503
XAGE2B,9502
XAGE3,170626
XAGE5,170627
XBP1,7494
XCL1,6375
XCL2,6846
XCR1,2829
XDH,7498
XG,7499
XIAP,331
XIRP1,165904
XIRP2,129446
XIST,7503
XK,7504
XKR3,150165
XKR4,114786
XKR5,389610
XKR6,286046
XKR7,343702
XKR8,55113
XKR9,389668
XKRX,402415
XKRY,9082
XPA,7507
XPC,7508
XPNPEP1,7511
XPNPEP2,7512
XPNPEP3,63929
XPO1,7514
XPO4,64328
XPO5,57510
XPO6,23214
XPO7,23039
XPOT,11260
XPR1,9213
XRCC1,7515
XRCC2,7516
XRCC3,7517
XRCC4,7518
XRCC5,7520
XRCC6,2547
XRCC6BP1,91419
XRN1,54464
XRN2,22803
XRRA1,143570
XXBAC-BPG300A18.12,80864
XXBAC-BPG308K3.6,401242
XXbac-B33L19.2,729444
XXyac-R12DG2.1,100190939
XYLB,9942
XYLT1,64131
XYLT2,64132
YAF2,10138
YAP1,10413
YARS,8565
YARS2,51067
YBX1,4904
YBX2,51087
YDJC,150223
YEATS2,55689
YEATS4,8089
YES1,7525
YIF1A,10897
YIF1B,90522
YIPF1,54432
YIPF2,78992
YIPF3,25844
YIPF4,84272
YIPF5,81555
YIPF6,286451
YIPF7,285525
YJEFN3,374887
YKT6,10652
YLPM1,56252
YME1L1,10730
YOD1,55432
YPEL1,29799
YPEL2,388403
YPEL3,83719
YPEL4,219539
YPEL5,51646
YPLR6490,389102
YRDC,79693
YSK4,80122
YTHDC1,91746
YTHDC2,64848
YTHDF1,54915
YTHDF2,51441
YTHDF3,253943
YWHAB,7529
YWHAE,7531
YWHAG,7532
YWHAH,7533
YWHAQ,10971
YWHAZ,7534
YY1,7528
YY1AP1,55249
YY2,404281
Z83826.4,644538
Z83840.4,79640
Z83851.1,100134361
ZACN,353174
ZADH2,284273
ZAK,51776
ZAN,7455
ZAP70,7535
ZAR1,326340
ZAR1L,646799
ZBBX,79740
ZBED1,9189
ZBED2,79413
ZBED3,84327
ZBED4,9889
ZBED5,58486
ZBP1,81030
ZBTB1,22890
ZBTB10,65986
ZBTB11,27107
ZBTB12,221527
ZBTB16,7704
ZBTB17,7709
ZBTB2,57621
ZBTB20,26137
ZBTB20-AS1,100131117
ZBTB22,9278
ZBTB24,9841
ZBTB25,7597
ZBTB26,57684
ZBTB3,79842
ZBTB32,27033
ZBTB33,10009
ZBTB34,403341
ZBTB37,84614
ZBTB38,253461
ZBTB39,9880
ZBTB4,57659
ZBTB40,9923
ZBTB41,360023
ZBTB42,100128927
ZBTB43,23099
ZBTB44,29068
ZBTB45,84878
ZBTB46,140685
ZBTB47,92999
ZBTB48,3104
ZBTB5,9925
ZBTB6,10773
ZBTB7A,51341
ZBTB7B,51043
ZBTB7C,201501
ZBTB8A,653121
ZBTB8B,728116
ZBTB8OS,339487
ZBTB8OSP1,729566
ZBTB9,221504
ZC2HC1A,51101
ZC3H10,84872
ZC3H11A,9877
ZC3H12A,80149
ZC3H12B,340554
ZC3H12C,85463
ZC3H12D,340152
ZC3H13,23091
ZC3H14,79882
ZC3H15,55854
ZC3H18,124245
ZC3H3,23144
ZC3H4,23211
ZC3H6,376940
ZC3H7A,29066
ZC3H7B,23264
ZC3H8,84524
ZC3HAV1,56829
ZC3HAV1L,92092
ZC3HC1,51530
ZC4H2,55906
ZCCHC10,54819
ZCCHC11,23318
ZCCHC12,170261
ZCCHC13,389874
ZCCHC14,23174
ZCCHC16,340595
ZCCHC17,51538
ZCCHC18,644353
ZCCHC2,54877
ZCCHC24,219654
ZCCHC3,85364
ZCCHC4,29063
ZCCHC5,203430
ZCCHC6,79670
ZCCHC7,84186
ZCCHC8,55596
ZCCHC9,84240
ZCRB1,85437
ZCWPW1,55063
ZCWPW2,152098
ZDBF2,57683
ZDHHC1,29800
ZDHHC11,79844
ZDHHC12,84885
ZDHHC13,54503
ZDHHC14,79683
ZDHHC15,158866
ZDHHC16,84287
ZDHHC17,23390
ZDHHC18,84243
ZDHHC19,131540
ZDHHC2,51201
ZDHHC20,253832
ZDHHC21,340481
ZDHHC22,283576
ZDHHC23,254887
ZDHHC24,254359
ZDHHC3,51304
ZDHHC4,55146
ZDHHC5,25921
ZDHHC6,64429
ZDHHC7,55625
ZDHHC8,29801
ZDHHC8P1,150244
ZDHHC9,51114
ZEB1,6935
ZEB2,9839
ZER1,10444
ZFAND1,79752
ZFAND2A,90637
ZFAND2B,130617
ZFAND3,60685
ZFAND5,7763
ZFAND6,54469
ZFAT,57623
ZFC3H1,196441
ZFHX2,85446
ZFHX4,79776
ZFP1,162239
ZFP106,64397
ZFP112,7771
ZFP14,57677
ZFP161,7541
ZFP2,80108
ZFP28,140612
ZFP3,124961
ZFP30,22835
ZFP36,7538
ZFP36L1,677
ZFP36L2,678
ZFP37,7539
ZFP41,286128
ZFP42,132625
ZFP57,346171
ZFP62,643836
ZFP64,55734
ZFP82,284406
ZFP90,146198
ZFP91,80829
ZFP92,139735
ZFPL1,7542
ZFPM1,161882
ZFPM2,23414
ZFR,51663
ZFR2,23217
ZFX,7543
ZFY,7544
ZFYVE1,53349
ZFYVE16,9765
ZFYVE19,84936
ZFYVE20,64145
ZFYVE21,79038
ZFYVE26,23503
ZFYVE27,118813
ZFYVE28,57732
ZFYVE9,9372
ZG16,653808
ZG16B,124220
ZGPAT,84619
ZHX1,11244
ZHX2,22882
ZHX3,23051
ZIC1,7545
ZIC2,7546
ZIC3,7547
ZIC4,84107
ZIC5,85416
ZIK1,284307
ZIM2,23619
ZIM3,114026
ZKSCAN1,7586
ZKSCAN2,342357
ZKSCAN3,80317
ZKSCAN4,387032
ZKSCAN5,23660
ZMAT1,84460
ZMAT2,153527
ZMAT3,64393
ZMAT4,79698
ZMAT5,55954
ZMIZ1,57178
ZMIZ2,83637
ZMPSTE24,10269
ZMYM1,79830
ZMYM2,7750
ZMYM3,9203
ZMYM4,9202
ZMYM5,9205
ZMYM6,9204
ZMYND10,51364
ZMYND11,10771
ZMYND12,84217
ZMYND15,84225
ZMYND17,118490
ZMYND19,116225
ZMYND8,23613
ZNF10,7556
ZNF100,163227
ZNF101,94039
ZNF114,163071
ZNF117,51351
ZNF12,7559
ZNF121,7675
ZNF124,7678
ZNF131,7690
ZNF132,7691
ZNF133,7692
ZNF134,7693
ZNF135,7694
ZNF136,7695
ZNF137P,7696
ZNF138,7697
ZNF14,7561
ZNF140,7699
ZNF141,7700
ZNF142,7701
ZNF143,7702
ZNF146,7705
ZNF148,7707
ZNF154,7710
ZNF155,7711
ZNF157,7712
ZNF16,7564
ZNF160,90338
ZNF165,7718
ZNF167,55888
ZNF17,7565
ZNF174,7727
ZNF175,7728
ZNF177,7730
ZNF18,7566
ZNF180,7733
ZNF181,339318
ZNF182,7569
ZNF184,7738
ZNF185,7739
ZNF187,7741
ZNF189,7743
ZNF19,7567
ZNF192,7745
ZNF192P1,651302
ZNF193,7746
ZNF195,7748
ZNF197,10168
ZNF2,7549
ZNF20,7568
ZNF200,7752
ZNF202,7753
ZNF205,7755
ZNF207,7756
ZNF208,7757
ZNF211,10520
ZNF212,7988
ZNF213,7760
ZNF214,7761
ZNF215,7762
ZNF217,7764
ZNF219,51222
